parties,score_moyen_50,record,secondes
1,2.0,2,0.6
1,2.0,2,0.7
1,2.0,2,0.7
1,2.0,2,0.7
1,2.0,2,0.7
1,2.0,2,0.8
1,2.0,2,0.8
1,2.0,2,0.9
1,2.0,2,0.9
1,2.0,2,1.0
1,2.0,2,1.0
1,2.0,2,1.1
1,2.0,2,1.1
1,2.0,2,1.1
1,2.0,2,1.2
1,2.0,2,1.2
1,2.0,2,1.3
1,2.0,2,1.3
1,2.0,2,1.4
1,2.0,2,1.4
1,2.0,2,1.4
1,2.0,2,1.5
1,2.0,2,1.5
1,2.0,2,1.6
2,2.0,2,1.6
2,2.0,2,1.7
2,2.0,2,1.7
2,2.0,2,1.8
2,2.0,2,1.8
2,2.0,2,1.9
2,2.0,2,1.9
2,2.0,2,1.9
2,2.0,2,2.0
2,2.0,2,2.0
2,2.0,2,2.1
2,2.0,2,2.1
2,2.0,2,2.1
2,2.0,2,2.2
2,2.0,2,2.2
2,2.0,2,2.3
2,2.0,2,2.3
2,2.0,2,2.3
2,2.0,2,2.4
2,2.0,2,2.5
2,2.0,2,2.5
2,2.0,2,2.5
2,2.0,2,2.6
2,2.0,2,2.6
2,2.0,2,2.6
2,2.0,2,2.7
2,2.0,2,2.7
3,2.0,2,2.8
3,2.0,2,2.8
3,2.0,2,2.9
3,2.0,2,2.9
3,2.0,2,3.0
3,2.0,2,3.0
3,2.0,2,3.1
3,2.0,2,3.1
3,2.0,2,3.1
3,2.0,2,3.2
3,2.0,2,3.2
3,2.0,2,3.3
3,2.0,2,3.3
3,2.0,2,3.4
3,2.0,2,3.4
3,2.0,2,3.4
3,2.0,2,3.5
3,2.0,2,3.5
3,2.0,2,3.6
4,2.0,2,3.6
5,2.0,2,3.7
5,2.0,2,3.7
5,2.0,2,3.8
5,2.0,2,3.8
5,2.0,2,3.9
5,2.0,2,3.9
5,2.0,2,3.9
5,2.0,2,4.0
5,2.0,2,4.0
6,2.17,3,4.1
6,2.17,3,4.1
6,2.17,3,4.2
6,2.17,3,4.2
6,2.17,3,4.3
6,2.17,3,4.3
6,2.17,3,4.4
6,2.17,3,4.4
6,2.17,3,4.5
6,2.17,3,4.5
6,2.17,3,4.6
7,2.14,3,4.6
7,2.14,3,4.7
7,2.14,3,4.7
7,2.14,3,4.8
7,2.14,3,4.8
8,2.12,3,4.9
8,2.12,3,4.9
8,2.12,3,5.0
8,2.12,3,5.0
8,2.12,3,5.1
8,2.12,3,5.1
8,2.12,3,5.2
8,2.12,3,5.2
8,2.12,3,5.3
8,2.12,3,5.3
8,2.12,3,5.4
8,2.12,3,5.4
8,2.12,3,5.5
8,2.12,3,5.5
8,2.12,3,5.6
8,2.12,3,5.6
9,2.11,3,5.7
9,2.11,3,5.7
9,2.11,3,5.8
9,2.11,3,5.8
9,2.11,3,5.8
9,2.11,3,5.9
9,2.11,3,5.9
9,2.11,3,6.0
9,2.11,3,6.0
9,2.11,3,6.1
9,2.11,3,6.1
9,2.11,3,6.2
10,2.1,3,6.2
10,2.1,3,6.3
10,2.1,3,6.3
10,2.1,3,6.3
10,2.1,3,6.4
10,2.1,3,6.4
10,2.1,3,6.5
10,2.1,3,6.5
11,2.09,3,6.6
12,2.08,3,6.6
14,2.07,3,6.6
14,2.07,3,6.7
14,2.07,3,6.7
15,2.07,3,6.8
16,2.06,3,6.8
17,2.06,3,6.9
17,2.06,3,6.9
17,2.06,3,6.9
17,2.06,3,7.0
17,2.06,3,7.0
17,2.06,3,7.1
17,2.06,3,7.1
17,2.06,3,7.2
17,2.06,3,7.2
18,2.06,3,7.2
18,2.06,3,7.3
18,2.06,3,7.3
18,2.06,3,7.4
18,2.06,3,7.4
19,2.05,3,7.4
19,2.05,3,7.5
19,2.05,3,7.5
19,2.05,3,7.6
19,2.05,3,7.6
19,2.05,3,7.6
19,2.05,3,7.7
19,2.05,3,7.7
19,2.05,3,7.8
19,2.05,3,7.8
19,2.05,3,7.9
19,2.05,3,7.9
19,2.05,3,8.0
19,2.05,3,8.0
19,2.05,3,8.0
19,2.05,3,8.1
19,2.05,3,8.1
19,2.05,3,8.2
19,2.05,3,8.2
19,2.05,3,8.3
19,2.05,3,8.3
19,2.05,3,8.3
20,2.05,3,8.4
20,2.05,3,8.4
21,2.05,3,8.5
22,2.05,3,8.5
22,2.05,3,8.6
23,2.04,3,8.6
23,2.04,3,8.6
23,2.04,3,8.7
23,2.04,3,8.7
23,2.04,3,8.8
23,2.04,3,8.8
23,2.04,3,8.8
23,2.04,3,8.9
23,2.04,3,8.9
24,2.04,3,9.0
24,2.04,3,9.0
24,2.04,3,9.1
24,2.04,3,9.1
24,2.04,3,9.1
24,2.04,3,9.2
24,2.04,3,9.2
24,2.04,3,9.3
24,2.04,3,9.3
24,2.04,3,9.3
24,2.04,3,9.4
24,2.04,3,9.4
24,2.04,3,9.5
24,2.04,3,9.5
24,2.04,3,9.5
24,2.04,3,9.6
25,2.04,3,9.6
25,2.04,3,9.7
25,2.04,3,9.7
25,2.04,3,9.8
25,2.04,3,9.8
25,2.04,3,9.8
26,2.04,3,9.9
27,2.04,3,9.9
27,2.04,3,10.0
27,2.04,3,10.0
27,2.04,3,10.1
27,2.04,3,10.1
27,2.04,3,10.1
27,2.04,3,10.2
27,2.04,3,10.2
28,2.04,3,10.3
29,2.03,3,10.3
29,2.03,3,10.3
29,2.03,3,10.4
30,2.07,3,10.5
33,2.09,3,10.5
34,2.12,3,10.5
34,2.12,3,10.6
34,2.12,3,10.6
35,2.11,3,10.7
35,2.11,3,10.7
35,2.11,3,10.8
35,2.11,3,10.8
35,2.11,3,10.8
35,2.11,3,10.9
35,2.11,3,10.9
35,2.11,3,11.0
35,2.11,3,11.0
35,2.11,3,11.1
35,2.11,3,11.1
35,2.11,3,11.1
35,2.11,3,11.2
35,2.11,3,11.2
35,2.11,3,11.3
36,2.11,3,11.3
36,2.11,3,11.3
37,2.14,3,11.4
37,2.14,3,11.4
37,2.14,3,11.5
37,2.14,3,11.5
37,2.14,3,11.5
37,2.14,3,11.6
38,2.13,3,11.6
38,2.13,3,11.7
39,2.13,3,11.7
39,2.13,3,11.8
40,2.12,3,11.8
40,2.12,3,11.9
40,2.12,3,11.9
40,2.12,3,11.9
41,2.12,3,12.0
41,2.12,3,12.0
41,2.12,3,12.1
41,2.12,3,12.1
41,2.12,3,12.2
41,2.12,3,12.2
41,2.12,3,12.2
41,2.12,3,12.3
41,2.12,3,12.3
43,2.12,3,12.4
43,2.12,3,12.4
44,2.11,3,12.5
44,2.11,3,12.5
77,0.76,3,12.5
78,0.78,3,12.6
78,0.78,3,12.6
78,0.78,3,12.7
78,0.78,3,12.7
78,0.78,3,12.7
78,0.78,3,12.8
78,0.78,3,12.8
78,0.78,3,12.9
78,0.78,3,12.9
78,0.78,3,13.0
78,0.78,3,13.0
78,0.78,3,13.0
78,0.78,3,13.1
78,0.78,3,13.1
78,0.78,3,13.2
78,0.78,3,13.2
79,0.8,3,13.3
79,0.8,3,13.3
79,0.8,3,13.3
79,0.8,3,13.4
79,0.8,3,13.4
80,0.78,3,13.5
81,0.78,3,13.5
82,0.76,3,13.5
82,0.76,3,13.6
82,0.76,3,13.6
82,0.76,3,13.7
82,0.76,3,13.7
82,0.76,3,13.8
82,0.76,3,13.8
83,0.76,3,13.9
83,0.76,3,13.9
83,0.76,3,13.9
83,0.76,3,14.0
84,0.74,3,14.0
85,0.74,3,14.1
85,0.74,3,14.1
85,0.74,3,14.2
85,0.74,3,14.2
85,0.74,3,14.2
85,0.74,3,14.3
85,0.74,3,14.3
85,0.74,3,14.4
87,0.72,3,14.4
87,0.72,3,14.5
88,0.72,3,14.5
89,0.72,3,14.5
89,0.72,3,14.6
89,0.72,3,14.6
89,0.72,3,14.7
89,0.72,3,14.7
89,0.72,3,14.7
89,0.72,3,14.8
89,0.72,3,14.8
89,0.72,3,14.9
89,0.72,3,14.9
89,0.72,3,15.0
89,0.72,3,15.0
90,0.72,3,15.0
91,0.72,3,15.1
91,0.72,3,15.1
92,0.72,3,15.2
92,0.72,3,15.2
93,0.72,3,15.3
94,0.72,3,15.3
95,0.76,3,15.3
95,0.76,3,15.4
95,0.76,3,15.4
95,0.76,3,15.5
96,0.82,3,15.5
96,0.82,3,15.6
96,0.82,3,15.6
96,0.82,3,15.6
97,0.86,3,15.7
97,0.86,3,15.7
97,0.86,3,15.8
98,0.9,3,15.8
98,0.9,3,15.9
99,0.9,3,15.9
99,0.9,3,15.9
100,0.94,3,16.0
100,0.94,3,16.0
100,0.94,3,16.1
100,0.94,3,16.1
100,0.94,3,16.2
100,0.94,3,16.2
101,0.98,3,16.2
101,0.98,3,16.3
101,0.98,3,16.3
102,1.02,3,16.4
102,1.02,3,16.4
102,1.02,3,16.5
103,1.06,3,16.5
103,1.06,3,16.5
103,1.06,3,16.6
103,1.06,3,16.6
105,1.14,3,16.7
105,1.14,3,16.7
105,1.14,3,16.7
105,1.14,3,16.8
107,1.22,3,16.8
107,1.22,3,16.9
107,1.22,3,16.9
107,1.22,3,17.0
107,1.22,3,17.0
107,1.22,3,17.0
107,1.22,3,17.1
107,1.22,3,17.1
108,1.24,3,17.2
108,1.24,3,17.2
108,1.24,3,17.3
109,1.26,3,17.3
109,1.26,3,17.3
109,1.26,3,17.4
109,1.26,3,17.4
111,1.34,3,17.5
111,1.34,3,17.5
111,1.34,3,17.5
112,1.38,3,17.6
112,1.38,3,17.6
112,1.38,3,17.7
113,1.42,3,17.7
113,1.42,3,17.8
114,1.46,3,17.8
117,1.54,3,17.9
118,1.58,3,17.9
119,1.6,3,17.9
119,1.6,3,18.0
119,1.6,3,18.0
120,1.64,3,18.1
120,1.64,3,18.1
120,1.64,3,18.2
121,1.68,3,18.2
121,1.68,3,18.2
122,1.72,3,18.3
122,1.72,3,18.3
123,1.78,3,18.4
123,1.78,3,18.4
123,1.78,3,18.5
123,1.78,3,18.5
123,1.78,3,18.5
124,1.84,3,18.6
124,1.84,3,18.6
124,1.84,3,18.7
124,1.84,3,18.7
124,1.84,3,18.7
124,1.84,3,18.8
125,1.86,3,18.8
126,1.9,3,18.9
126,1.9,3,18.9
126,1.9,3,19.0
126,1.9,3,19.0
127,1.94,3,19.0
201,1.92,3,24.4
201,1.92,3,24.4
201,1.92,3,24.4
201,1.92,3,24.5
201,1.92,3,24.5
202,1.98,4,24.6
202,1.98,4,24.6
202,1.98,4,24.7
202,1.98,4,24.7
202,1.98,4,24.8
202,1.98,4,24.8
202,1.98,4,24.8
202,1.98,4,24.9
202,1.98,4,24.9
203,1.98,4,25.0
203,1.98,4,25.0
204,1.96,4,25.1
204,1.96,4,25.1
204,1.96,4,25.2
204,1.96,4,25.2
204,1.96,4,25.2
205,1.96,4,25.3
205,1.96,4,25.3
209,1.96,4,25.4
209,1.96,4,25.4
213,1.84,4,25.5
215,1.84,4,25.5
216,1.84,4,25.5
217,1.86,4,25.6
217,1.86,4,25.6
217,1.86,4,25.7
217,1.86,4,25.7
218,1.86,4,25.8
220,1.86,4,25.8
220,1.86,4,25.9
220,1.86,4,25.9
220,1.86,4,25.9
221,1.86,4,26.0
222,1.86,4,26.0
223,1.86,4,26.1
223,1.86,4,26.1
223,1.86,4,26.2
224,1.9,4,26.2
225,1.94,4,26.3
225,1.94,4,26.3
225,1.94,4,26.4
228,1.98,4,26.4
229,1.98,4,26.5
230,1.98,4,26.5
230,1.98,4,26.5
230,1.98,4,26.6
231,2.02,4,26.6
231,2.02,4,26.7
232,2.02,4,26.7
233,2.0,4,26.8
234,2.04,4,26.8
235,2.06,4,26.9
236,2.06,4,26.9
238,2.04,4,27.0
238,2.04,4,27.0
238,2.04,4,27.0
239,2.04,4,27.1
240,2.04,4,27.1
240,2.04,4,27.2
240,2.04,4,27.2
241,2.04,4,27.3
241,2.04,4,27.3
242,2.04,4,27.3
242,2.04,4,27.4
243,2.02,4,27.4
245,1.98,4,27.5
245,1.98,4,27.5
245,1.98,4,27.6
245,1.98,4,27.6
247,1.96,4,27.7
248,1.96,4,27.7
249,1.96,4,27.8
250,1.96,4,27.8
251,1.96,4,27.9
252,1.92,4,27.9
252,1.92,4,27.9
252,1.92,4,28.0
253,1.92,4,28.0
253,1.92,4,28.1
254,1.92,4,28.1
254,1.92,4,28.2
256,1.92,4,28.2
257,1.92,4,28.3
258,1.92,4,28.3
259,1.94,4,28.4
259,1.94,4,28.4
260,1.98,4,28.4
262,2.02,4,28.5
263,2.06,4,28.5
264,2.06,4,28.6
265,2.02,4,28.6
265,2.02,4,28.7
265,2.02,4,28.7
265,2.02,4,28.8
265,2.02,4,28.9
266,2.02,4,28.9
267,2.0,4,29.0
267,2.0,4,29.0
269,2.02,4,29.1
270,2.02,4,29.1
270,2.02,4,29.1
271,2.02,4,29.2
271,2.02,4,29.2
271,2.02,4,29.3
272,2.02,4,29.3
272,2.02,4,29.4
272,2.02,4,29.4
273,1.98,4,29.5
275,1.94,4,29.5
277,1.94,4,29.6
279,1.94,4,29.6
282,1.96,4,29.7
283,1.96,4,29.7
285,1.98,4,29.8
286,1.98,4,29.8
290,2.0,4,29.9
291,2.0,4,29.9
291,2.0,4,29.9
291,2.0,4,30.0
291,2.0,4,30.0
291,2.0,4,30.1
293,2.04,4,30.1
294,2.06,4,30.2
294,2.06,4,30.2
294,2.06,4,30.2
296,2.08,4,30.3
296,2.08,4,30.3
296,2.08,4,30.4
296,2.08,4,30.4
298,2.08,4,30.5
299,2.1,4,30.5
301,2.1,4,30.6
301,2.1,4,30.6
302,2.1,4,30.7
303,2.1,4,30.7
303,2.1,4,30.8
305,2.1,4,30.8
305,2.1,4,30.8
305,2.1,4,30.9
306,2.1,4,30.9
307,2.1,4,31.0
308,2.1,4,31.0
310,2.1,4,31.1
310,2.1,4,31.1
310,2.1,4,31.1
310,2.1,4,31.2
311,2.1,4,31.2
312,2.1,4,31.3
314,2.1,4,31.3
315,2.14,4,31.4
315,2.14,4,31.4
315,2.14,4,31.5
319,2.16,4,31.5
320,2.16,4,31.5
323,2.2,4,31.6
326,2.2,4,31.6
326,2.2,4,31.7
327,2.2,4,31.7
400,2.38,5,34.7
400,2.38,5,34.8
401,2.38,5,34.8
402,2.42,5,34.9
407,2.42,5,34.9
407,2.42,5,35.0
410,2.44,5,35.0
411,2.44,5,35.1
411,2.44,5,35.1
411,2.44,5,35.2
411,2.44,5,35.2
412,2.44,5,35.3
413,2.48,5,35.3
414,2.48,5,35.3
416,2.46,5,35.4
416,2.46,5,35.4
418,2.44,5,35.5
420,2.46,5,35.5
420,2.46,5,35.6
420,2.46,5,35.6
422,2.44,5,35.7
422,2.44,5,35.7
423,2.46,5,35.8
424,2.46,5,35.8
425,2.46,5,35.9
428,2.4,5,35.9
428,2.4,5,35.9
428,2.4,5,36.0
430,2.44,5,36.0
431,2.44,5,36.1
431,2.44,5,36.1
432,2.42,5,36.2
433,2.42,5,36.2
436,2.4,5,36.3
437,2.4,5,36.3
437,2.4,5,36.3
438,2.4,5,36.4
439,2.4,5,36.4
441,2.34,5,36.5
441,2.34,5,36.5
441,2.34,5,36.6
441,2.34,5,36.6
443,2.32,5,36.6
443,2.32,5,36.7
445,2.32,5,36.7
446,2.32,5,36.8
448,2.32,5,36.8
450,2.32,5,36.9
451,2.32,5,36.9
453,2.28,5,37.0
454,2.3,5,37.0
455,2.32,5,37.1
455,2.32,5,37.1
455,2.32,5,37.1
458,2.36,5,37.2
460,2.36,5,37.2
461,2.36,5,37.3
463,2.34,5,37.3
464,2.36,5,37.4
465,2.36,5,37.4
467,2.38,5,37.5
469,2.42,5,37.5
472,2.44,5,37.5
472,2.44,5,37.6
474,2.44,5,37.6
475,2.46,5,37.7
475,2.46,5,37.7
477,2.46,5,37.8
477,2.46,5,37.8
479,2.44,5,37.8
481,2.44,5,37.9
481,2.44,5,37.9
481,2.44,5,38.0
481,2.44,5,38.0
481,2.44,5,38.1
481,2.44,5,38.1
483,2.54,6,38.2
483,2.54,6,38.2
484,2.52,6,38.2
486,2.56,6,38.3
487,2.56,6,38.3
487,2.56,6,38.4
487,2.56,6,38.4
488,2.56,6,38.4
489,2.56,6,38.5
493,2.62,6,38.5
493,2.62,6,38.6
495,2.62,6,38.6
496,2.64,6,38.7
499,2.64,6,38.7
500,2.64,6,38.8
500,2.64,6,38.8
501,2.64,6,38.9
502,2.66,6,38.9
502,2.66,6,38.9
504,2.64,6,39.0
506,2.62,6,39.0
509,2.58,6,39.1
509,2.58,6,39.1
509,2.58,6,39.2
510,2.62,6,39.2
511,2.62,6,39.3
513,2.6,6,39.3
517,2.62,6,39.4
520,2.56,6,39.4
521,2.58,6,39.5
523,2.6,6,39.5
524,2.6,6,39.5
526,2.6,6,39.6
600,2.34,6,41.8
601,2.36,6,41.9
603,2.36,6,41.9
605,2.34,6,42.0
610,2.36,6,42.0
611,2.38,6,42.0
612,2.38,6,42.1
617,2.36,6,42.1
617,2.36,6,42.2
618,2.36,6,42.3
620,2.32,6,42.4
623,2.4,6,42.4
623,2.4,6,42.5
625,2.44,6,42.6
627,2.44,6,42.6
628,2.46,6,42.7
628,2.46,6,42.7
632,2.56,6,42.7
636,2.64,6,42.8
636,2.64,6,42.8
637,2.64,6,42.9
637,2.64,6,42.9
637,2.64,6,43.0
637,2.64,6,43.0
639,2.64,6,43.0
640,2.64,6,43.1
642,2.64,6,43.1
645,2.66,6,43.2
645,2.66,6,43.2
645,2.66,6,43.3
650,2.68,6,43.3
651,2.66,6,43.4
653,2.7,6,43.4
656,2.76,6,43.4
658,2.74,6,43.5
658,2.74,6,43.5
660,2.82,6,43.6
661,2.8,6,43.6
664,2.86,6,43.7
665,2.84,6,43.7
668,2.84,6,43.8
670,2.86,6,43.8
672,2.82,6,43.9
675,2.78,6,43.9
676,2.82,6,44.0
678,2.82,6,44.0
682,2.74,6,44.1
685,2.64,6,44.1
688,2.7,6,44.2
689,2.74,6,44.2
693,2.7,6,44.3
693,2.7,6,44.3
694,2.68,6,44.3
696,2.74,6,44.4
697,2.78,6,44.4
699,2.78,6,44.5
699,2.78,6,44.5
702,2.8,6,44.6
705,2.74,6,44.6
707,2.66,6,44.7
709,2.6,6,44.7
711,2.56,6,44.8
712,2.54,6,44.8
712,2.54,6,44.8
712,2.54,6,44.9
714,2.54,6,45.0
715,2.54,6,45.0
723,2.54,6,45.1
725,2.6,6,45.1
727,2.58,6,45.2
727,2.58,6,45.2
803,3.2,7,47.4
807,3.3,7,47.5
809,3.32,7,47.5
809,3.32,7,47.5
810,3.3,7,47.6
818,3.38,7,47.7
820,3.4,7,47.7
822,3.52,7,47.7
823,3.52,7,47.8
825,3.62,7,47.8
826,3.6,7,47.9
827,3.64,7,47.9
829,3.62,7,48.0
830,3.62,7,48.0
830,3.62,7,48.1
830,3.62,7,48.1
832,3.64,7,48.2
836,3.68,7,48.2
836,3.68,7,48.3
838,3.7,7,48.3
839,3.66,7,48.4
841,3.56,7,48.4
844,3.6,7,48.4
847,3.56,7,48.5
851,3.52,7,48.5
854,3.44,7,48.6
854,3.44,7,48.6
855,3.4,7,48.7
857,3.48,7,48.7
859,3.54,7,48.8
863,3.6,7,48.8
867,3.6,7,48.9
869,3.66,7,48.9
872,3.6,7,49.0
872,3.6,7,49.0
872,3.6,7,49.1
872,3.6,7,49.1
872,3.6,7,49.2
872,3.6,7,49.2
874,3.6,7,49.2
877,3.5,7,49.3
878,3.52,7,49.3
880,3.5,7,49.4
882,3.52,7,49.4
884,3.52,7,49.5
885,3.56,7,49.5
891,3.68,7,49.6
894,3.54,7,49.6
895,3.52,7,49.7
897,3.64,7,49.7
897,3.64,7,49.7
899,3.62,7,49.8
900,3.6,7,49.8
901,3.58,7,49.9
903,3.58,7,49.9
906,3.58,7,50.0
908,3.54,7,50.0
913,3.46,7,50.1
915,3.52,7,50.1
915,3.52,7,50.2
918,3.46,7,50.2
921,3.44,7,50.3
924,3.32,7,50.3
927,3.34,7,50.3
1000,3.52,8,52.2
1001,3.48,8,52.3
1001,3.48,8,52.3
1007,3.4,8,52.4
1009,3.4,8,52.4
1012,3.42,8,52.5
1014,3.38,8,52.5
1016,3.4,8,52.6
1017,3.42,8,52.6
1018,3.48,8,52.7
1018,3.48,8,52.7
1019,3.5,8,52.8
1021,3.46,8,52.8
1023,3.4,8,52.9
1024,3.36,8,52.9
1026,3.38,8,53.0
1030,3.48,8,53.0
1034,3.54,8,53.1
1038,3.68,8,53.1
1040,3.62,8,53.2
1042,3.76,9,53.2
1042,3.76,9,53.2
1044,3.9,9,53.3
1046,3.9,9,53.3
1046,3.9,9,53.4
1047,3.82,9,53.4
1047,3.82,9,53.5
1050,3.9,9,53.5
1050,3.9,9,53.6
1051,3.92,9,53.6
1053,3.94,9,53.6
1053,3.94,9,53.7
1055,3.96,9,53.7
1058,4.06,9,53.8
1058,4.06,9,53.8
1059,4.02,9,53.9
1061,4.18,9,53.9
1066,4.22,9,54.0
1067,4.24,9,54.0
1069,4.28,9,54.1
1069,4.28,9,54.1
1070,4.38,9,54.2
1072,4.44,9,54.2
1074,4.56,9,54.3
1076,4.6,9,54.3
1078,4.52,9,54.3
1079,4.48,9,54.4
1080,4.44,9,54.4
1083,4.52,9,54.5
1083,4.52,9,54.5
1085,4.5,9,54.6
1088,4.42,9,54.6
1090,4.54,9,54.7
1091,4.42,9,54.7
1094,4.46,9,54.8
1094,4.46,9,54.8
1097,4.58,9,54.9
1099,4.66,11,54.9
1101,4.52,11,55.0
1103,4.56,11,55.0
1105,4.72,11,55.1
1105,4.72,11,55.1
1105,4.72,11,55.2
1108,4.64,11,55.2
1110,4.7,11,55.2
1111,4.72,11,55.3
1114,4.88,11,55.3
1116,4.82,11,55.4
1117,4.9,11,55.4
1119,4.76,11,55.5
1121,4.8,11,55.5
1125,4.8,11,55.6
1127,4.84,11,55.6
1200,4.6,11,57.6
1203,4.48,11,57.6
1204,4.48,11,57.7
1208,4.86,13,57.7
1208,4.86,13,57.8
1209,4.96,13,57.8
1209,4.96,13,57.8
1210,4.94,13,57.9
1211,4.96,13,57.9
1213,5.1,13,58.0
1213,5.1,13,58.0
1215,4.98,13,58.1
1216,4.98,13,58.1
1216,4.98,13,58.2
1217,5.2,14,58.2
1220,5.12,14,58.3
1221,5.1,14,58.3
1222,5.2,14,58.4
1222,5.2,14,58.4
1223,5.32,14,58.5
1226,5.46,14,58.5
1227,5.46,14,58.6
1229,5.62,14,58.6
1231,5.42,14,58.6
1232,5.42,14,58.7
1234,5.42,14,58.7
1237,5.48,14,58.8
1239,5.56,14,58.8
1244,5.56,14,58.9
1245,5.6,14,58.9
1245,5.6,14,59.0
1246,5.58,14,59.0
1248,5.64,14,59.1
1249,5.64,14,59.1
1252,5.78,14,59.2
1254,5.88,14,59.2
1257,5.68,14,59.3
1258,5.54,14,59.3
1260,5.42,14,59.4
1260,5.42,14,59.4
1260,5.42,14,59.5
1263,5.46,14,59.5
1266,5.48,14,59.6
1267,5.26,14,59.6
1267,5.26,14,59.7
1269,5.72,22,59.7
1270,5.88,22,59.8
1271,5.98,22,59.8
1274,5.96,22,59.9
1275,5.94,22,59.9
1276,5.94,22,60.0
1276,5.94,22,60.0
1276,5.94,22,60.1
1278,5.8,22,60.1
1280,5.8,22,60.2
1281,5.74,22,60.2
1284,5.66,22,60.3
1287,5.88,22,60.3
1287,5.88,22,60.4
1288,5.88,22,60.4
1290,5.86,22,60.5
1292,5.84,22,60.5
1293,5.74,22,60.6
1294,5.88,22,60.6
1296,6.12,22,60.7
1300,5.98,22,60.7
1301,6.08,22,60.8
1302,6.18,22,60.8
1302,6.18,22,60.9
1302,6.18,22,60.9
1303,6.12,22,61.0
1305,6.3,22,61.0
1306,6.24,22,61.1
1307,6.34,22,61.1
1308,6.4,22,61.2
1308,6.4,22,61.2
1308,6.4,22,61.3
1309,6.62,22,61.3
1310,6.64,22,61.4
1312,6.4,22,61.4
1316,6.52,22,61.5
1318,6.54,22,61.5
1318,6.54,22,61.5
1319,6.28,22,61.6
1321,6.08,22,61.7
1322,5.96,22,61.7
1324,6.2,22,61.8
1326,6.28,22,61.8
1401,8.28,24,64.6
1404,8.04,24,64.7
1406,8.18,24,64.7
1406,8.18,24,64.8
1408,8.02,24,64.8
1409,7.94,24,64.8
1409,7.94,24,64.9
1410,7.98,24,64.9
1411,7.8,24,65.0
1414,7.88,24,65.0
1415,7.9,24,65.1
1416,7.82,24,65.1
1418,7.7,24,65.2
1422,8.0,24,65.2
1423,7.9,24,65.3
1423,7.9,24,65.3
1423,7.9,24,65.4
1424,7.92,24,65.4
1426,8.04,24,65.4
1429,8.02,24,65.5
1431,8.32,24,65.5
1432,8.34,24,65.6
1436,8.3,24,65.6
1437,8.16,24,65.7
1439,8.1,24,65.7
1442,8.28,24,65.8
1445,8.2,24,65.8
1448,8.52,24,65.9
1451,8.44,24,65.9
1453,8.48,24,66.0
1453,8.48,24,66.0
1458,8.72,24,66.1
1458,8.72,24,66.1
1458,8.72,24,66.2
1459,8.9,24,66.3
1460,9.14,24,66.3
1460,9.14,24,66.4
1461,9.28,24,66.4
1463,9.5,24,66.5
1464,9.84,24,66.5
1467,9.86,24,66.6
1469,9.72,24,66.6
1470,9.66,24,66.7
1473,9.8,24,66.7
1474,9.7,24,66.8
1474,9.7,24,66.8
1475,9.58,24,66.9
1475,9.58,24,66.9
1476,9.48,24,67.0
1479,9.66,24,67.0
1480,9.56,24,67.1
1480,9.56,24,67.1
1482,9.52,24,67.2
1483,9.44,24,67.2
1483,9.44,24,67.3
1484,9.38,24,67.3
1485,9.52,24,67.4
1485,9.52,24,67.4
1485,9.52,24,67.5
1487,9.64,24,67.5
1487,9.64,24,67.6
1487,9.64,24,67.6
1487,9.64,24,67.7
1488,9.64,24,67.7
1489,9.68,24,67.8
1490,9.6,24,67.8
1492,9.68,24,67.9
1492,9.68,24,67.9
1492,9.68,24,68.0
1492,9.68,24,68.0
1492,9.68,24,68.1
1492,9.68,24,68.1
1492,9.68,24,68.1
1492,9.68,24,68.2
1492,9.68,24,68.2
1495,9.32,24,68.3
1496,9.34,24,68.3
1497,9.32,24,68.4
1498,9.16,24,68.4
1499,8.98,24,68.5
1501,9.04,24,68.6
1502,9.1,24,68.6
1503,9.02,24,68.7
1504,8.9,24,68.7
1506,9.02,24,68.8
1507,9.08,24,68.8
1508,9.0,24,68.9
1512,8.62,24,68.9
1512,8.62,24,69.0
1513,8.48,24,69.0
1514,8.28,24,69.1
1514,8.28,24,69.1
1515,8.34,24,69.2
1517,8.52,24,69.2
1518,8.58,24,69.3
1519,8.62,24,69.3
1519,8.62,24,69.4
1519,8.62,24,69.4
1523,9.08,24,69.5
1524,9.18,24,69.5
1524,9.18,24,69.6
1524,9.18,24,69.6
1526,9.14,24,69.7
1526,9.14,24,69.7
1527,9.16,24,69.8
1600,11.04,33,73.5
1600,11.04,33,73.6
1600,11.04,33,73.6
1600,11.04,33,73.7
1600,11.04,33,73.7
1601,10.86,33,73.8
1601,10.86,33,73.8
1601,10.86,33,73.9
1601,10.86,33,73.9
1602,10.92,33,74.0
1602,10.92,33,74.0
1603,10.98,33,74.1
1604,10.82,33,74.1
1606,11.3,33,74.2
1606,11.3,33,74.3
1608,11.18,33,74.3
1610,11.48,33,74.4
1612,11.34,33,74.4
1613,11.68,33,74.5
1613,11.68,33,74.6
1614,11.58,33,74.6
1614,11.58,33,74.7
1615,11.74,33,74.7
1615,11.74,33,74.8
1617,11.5,33,74.8
1617,11.5,33,74.9
1618,11.7,33,74.9
1619,11.76,33,75.0
1620,12.14,33,75.0
1620,12.14,33,75.1
1620,12.14,33,75.1
1622,12.1,33,75.2
1622,12.1,33,75.2
1623,12.18,33,75.3
1624,12.42,33,75.3
1625,12.42,33,75.4
1626,12.46,33,75.5
1626,12.46,33,75.5
1627,12.54,33,75.6
