n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
732,22,204,9.27,11.1,0,corps,0,1.5809
733,23,203,8.83,11.6,0,corps,0,1.4394
734,20,238,11.90,10.2,0,corps,0,1.3702
735,16,189,11.81,8.4,0,corps,0,1.6313
736,29,384,13.24,14.2,0,corps,0,1.5510
737,19,199,10.47,9.8,0,corps,0,1.5896
738,26,289,11.12,12.9,0,corps,0,1.4958
739,30,372,12.40,14.7,0,corps,0,1.5355
740,14,152,10.86,7.6,0,corps,0,2.2961
741,18,173,9.61,9.3,0,corps,0,1.6092
742,28,383,13.68,13.8,0,corps,0,1.5484
743,33,407,12.33,16.0,0,corps,0,1.3573
744,37,509,13.76,17.8,0,corps,0,1.0879
745,38,476,12.53,18.2,0,corps,0,1.4480
746,14,172,12.29,7.6,0,corps,0,1.3968
747,25,318,12.72,12.4,0,corps,0,1.0349
748,24,260,10.83,12.0,0,corps,0,1.4968
749,21,244,11.62,10.7,0,corps,0,1.2735
750,37,418,11.30,17.8,0,corps,0,1.6655
751,20,225,11.25,10.2,0,corps,0,1.5651
752,22,290,13.18,11.1,0,corps,0,1.5255
753,26,282,10.85,12.9,0,corps,0,1.3157
754,20,233,11.65,10.2,0,corps,0,1.3457
755,23,237,10.30,11.6,0,corps,0,1.5042
756,31,347,11.19,15.1,0,corps,0,1.4451
757,20,207,10.35,10.2,0,corps,0,1.7951
758,9,109,12.11,5.3,0,corps,0,1.4614
759,16,169,10.56,8.4,0,corps,0,1.2688
760,23,269,11.70,11.6,0,corps,0,1.5693
761,29,346,11.93,14.2,0,corps,0,1.3634
762,27,316,11.70,13.3,0,corps,0,1.4174
763,25,256,10.24,12.4,0,corps,0,1.9518
764,24,265,11.04,12.0,0,corps,0,1.6631
765,20,251,12.55,10.2,0,corps,0,1.6518
766,44,553,12.57,20.9,0,corps,0,1.6769
767,23,319,13.87,11.6,0,corps,0,1.0668
768,14,123,8.79,7.6,0,corps,0,2.3927
769,26,320,12.31,12.9,0,corps,0,1.4246
770,31,361,11.65,15.1,0,corps,0,1.5086
771,45,618,13.73,21.3,0,corps,0,1.4380
772,18,197,10.94,9.3,0,corps,0,1.5406
773,23,219,9.52,11.6,0,corps,0,1.8563
774,31,373,12.03,15.1,0,corps,0,1.3620
