n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
179,2,296,148.00,2.2,0,corps,183.2200999643637,0.2524
180,0,445,445.00,1.3,0,famine_truncated,183.13051231316072,0.1230
181,2,268,134.00,2.2,0,corps,183.04096944458678,0.2468
182,2,72,36.00,2.2,0,corps,182.95147133625608,0.6160
183,3,373,124.33,2.7,0,corps,182.8620179657942,0.2638
184,2,277,138.50,2.2,0,corps,182.7726093108377,0.2733
185,0,445,445.00,1.3,0,famine_truncated,182.6832453490345,0.0838
186,3,67,22.33,2.7,0,corps,182.59392605804354,1.3073
187,0,445,445.00,1.3,0,famine_truncated,182.50465141553505,0.0791
188,2,200,100.00,2.2,0,corps,182.41542139919034,0.3164
189,2,178,89.00,2.2,0,corps,182.32623598670187,0.4283
190,2,145,72.50,2.2,0,corps,182.23709515577335,0.6831
191,2,416,208.00,2.2,0,corps,182.14799888411957,0.1955
192,5,390,78.00,3.6,0,corps,182.05894714946643,0.3545
193,2,108,54.00,2.2,0,corps,181.96993992955097,0.6297
194,2,463,231.50,2.2,0,corps,181.88097720212144,0.2213
195,2,149,74.50,2.2,0,corps,181.79205894493714,0.3342
196,2,192,96.00,2.2,0,corps,181.7031851357685,0.3037
197,2,128,64.00,2.2,0,corps,181.61435575239707,0.3975
198,2,539,269.50,2.2,0,corps,181.5255707726155,0.1481
199,2,175,87.50,2.2,0,corps,181.43683017422757,0.4403
200,2,64,32.00,2.2,0,corps,181.34813393504808,0.8251
201,3,147,49.00,2.7,0,corps,181.259482032903,0.5832
202,2,309,154.50,2.2,0,corps,181.17087444562935,0.2548
203,2,307,153.50,2.2,0,corps,181.08231115107526,0.2072
204,2,599,299.50,2.2,0,corps,180.99379212709985,0.1618
205,2,136,68.00,2.2,0,corps,180.90531735157342,0.3539
206,2,128,64.00,2.2,0,corps,180.81688680237724,0.3796
207,2,106,53.00,2.2,0,corps,180.72850045740367,0.4247
208,1,461,461.00,1.8,0,famine_truncated,180.64015829455616,0.1249
209,2,318,159.00,2.2,0,corps,180.5518602917491,0.1980
210,2,359,179.50,2.2,0,corps,180.46360642690806,0.2026
211,0,445,445.00,1.3,0,famine_truncated,180.37539667796955,0.0557
212,2,314,157.00,2.2,0,corps,180.28723102288112,0.2395
213,2,80,40.00,2.2,0,corps,180.19910943960136,0.6053
214,2,159,79.50,2.2,0,corps,180.11103190609987,0.4241
215,3,230,76.67,2.7,0,corps,180.02299840035732,0.4113
216,2,69,34.50,2.2,0,corps,179.93500890036523,0.7625
217,2,452,226.00,2.2,0,corps,179.8470633841263,0.1826
218,2,239,119.50,2.2,0,corps,179.75916182965415,0.2321
219,2,130,65.00,2.2,0,corps,179.67130421497336,0.4074
220,2,169,84.50,2.2,0,corps,179.58349051811953,0.2832
221,2,261,130.50,2.2,0,corps,179.49572071713925,0.2805
222,2,200,100.00,2.2,0,corps,179.40799479009007,0.4080
223,2,220,110.00,2.2,0,corps,179.3203127150405,0.2747
224,2,475,237.50,2.2,0,corps,179.23267447007,0.2210
225,3,291,97.00,2.7,0,corps,179.14508003326907,0.3264
226,2,599,299.50,2.2,0,corps,179.05752938273903,0.1924
227,2,155,77.50,2.2,0,corps,178.97002249659226,0.3718
228,2,90,45.00,2.2,0,corps,178.88255935295203,0.4614
229,2,189,94.50,2.2,0,corps,178.79513992995254,0.3911
230,3,507,169.00,2.7,0,corps,178.70776420573895,0.2376
231,2,267,133.50,2.2,0,corps,178.6204321584673,0.3149
232,2,121,60.50,2.2,0,corps,178.53314376630465,0.3887
233,2,183,91.50,2.2,0,corps,178.4458990074288,0.2488
234,3,78,26.00,2.7,0,corps,178.35869786002863,1.1206
235,3,232,77.33,2.7,0,corps,178.2715403023038,0.4063
236,2,18,9.00,2.2,0,corps,178.184426312465,2.0748
